host_id,ts,cpu_usage_pct,cpu_ready_pct,mem_usage_pct,network_latency_ms,component_count_pct
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:22:00,24.26,1.93,45.55,0.78,37.44
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:24:00,25.39,1.56,40.62,0.56,71.16
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:24:00,25.6,2.05,40.83,0.69,33.48
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:24:00,24.63,0.87,43.08,0.78,37.66
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:24:00,19.64,0.81,45.46,0.53,37.67
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:24:00,28.82,1.53,40.6,0.65,34.4
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:24:00,29.19,2.6,45.56,0.62,32.38
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:24:00,28.23,2.11,42.1,0.67,33.98
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:24:00,18.9,1.96,40.26,0.66,33.29
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:24:00,23.56,1.3,40.63,0.57,35.89
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:24:00,26.67,1.32,46.3,0.71,39.6
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:24:00,20.24,2.37,41.84,0.81,37.08
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:24:00,26.18,1.18,46.01,0.63,35.26
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:24:00,27.48,2.22,41.92,0.86,34.79
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:24:00,19.99,0.87,42.67,0.6,35.59
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:24:00,22.49,1.82,47.77,0.66,34.03
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:24:00,24.19,0.51,41.31,0.46,35.98
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:26:00,28.36,1.96,43.21,0.61,71.09
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:26:00,21.52,2.0,44.4,0.71,33.55
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:26:00,20.65,0.8,45.18,0.8,36.06
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:26:00,19.75,2.51,41.89,0.63,34.49
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:26:00,24.68,1.72,44.47,0.67,33.76
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:26:00,25.43,1.83,41.98,0.44,33.0
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:26:00,19.44,1.58,48.13,0.59,34.03
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:26:00,28.28,2.06,42.15,0.8,34.28
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:26:00,27.13,1.33,41.31,0.4,34.17
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:26:00,26.88,1.52,40.83,0.58,36.02
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:26:00,23.01,1.21,38.14,0.46,31.64
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:26:00,23.26,2.29,42.44,0.61,34.6
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:26:00,22.61,3.22,43.42,0.89,37.31
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:26:00,22.4,2.46,45.3,0.56,34.33
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:26:00,21.48,1.38,43.96,0.62,33.11
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:26:00,26.8,1.45,43.35,0.52,38.62
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:28:00,19.33,1.15,49.42,0.64,70.99
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:28:00,22.81,2.52,44.62,0.72,34.97
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:28:00,19.93,1.4,43.96,0.71,35.52
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:28:00,24.82,2.73,46.03,0.3,34.71
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:28:00,28.08,0.95,42.64,0.86,37.87
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:28:00,24.24,1.13,45.97,0.68,34.84
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:28:00,27.2,1.91,42.86,0.73,35.94
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:28:00,25.07,1.51,42.34,0.88,35.79
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:28:00,25.71,1.34,40.26,0.55,31.34
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:28:00,21.19,1.87,42.75,0.68,35.88
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:28:00,28.55,0.48,44.04,0.38,37.4
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:28:00,24.49,3.05,41.69,0.69,34.03
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:28:00,24.98,1.37,46.66,0.66,32.22
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:28:00,29.0,1.73,43.13,0.55,32.82
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:28:00,20.41,0.49,44.19,0.89,30.1
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:28:00,24.57,1.35,45.05,0.44,34.91
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:30:00,27.29,1.79,44.91,0.53,70.88
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:30:00,26.89,2.52,40.32,0.52,35.82
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:30:00,24.68,0.96,41.7,0.64,35.23
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:30:00,24.82,1.18,44.65,0.98,38.82
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:30:00,24.81,1.83,44.25,0.58,33.34
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:30:00,19.66,0.59,43.95,0.66,34.51
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:30:00,25.36,2.06,44.97,0.59,34.78
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:30:00,25.95,2.68,41.89,0.93,37.56
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:30:00,25.15,1.83,48.4,0.63,34.83
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:30:00,20.49,1.35,43.0,0.64,32.26
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:30:00,26.48,1.49,46.1,0.93,36.28
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:30:00,21.59,1.25,42.01,0.55,33.33
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:30:00,25.61,2.24,42.3,0.63,32.05
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:30:00,23.08,2.54,48.13,0.66,34.82
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:30:00,23.71,1.19,43.93,0.7,34.94
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:30:00,22.34,0.64,43.66,0.5,34.85
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:32:00,21.91,0.86,41.33,0.7,71.09
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:32:00,24.21,2.1,43.59,0.8,37.23
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:32:00,27.8,2.24,39.33,0.47,34.41
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:32:00,23.57,1.42,43.36,0.55,34.91
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:32:00,20.35,0.6,44.95,0.72,35.97
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:32:00,27.82,2.23,38.25,0.83,36.55
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:32:00,28.3,2.21,43.44,0.56,34.12
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:32:00,33.76,1.1,42.42,0.76,35.91
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:32:00,24.85,1.09,47.23,0.62,37.02
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:32:00,26.72,0.84,45.18,0.56,36.54
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:32:00,22.74,2.2,47.42,0.8,30.36
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:32:00,21.82,0.2,41.84,0.53,35.06
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:32:00,27.43,2.1,43.89,0.74,36.28
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:32:00,22.71,0.89,40.84,0.46,35.79
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:32:00,25.05,1.39,42.97,0.88,33.17
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:32:00,16.72,1.28,46.26,0.44,32.61
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:34:00,20.31,0.02,44.68,0.66,71.65
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:34:00,25.25,1.76,43.86,0.72,38.91
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:34:00,19.05,1.36,43.53,0.8,33.84
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:34:00,27.79,0.68,43.43,0.66,36.09
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:34:00,24.58,1.96,44.04,0.65,34.04
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:34:00,26.38,2.16,46.87,0.72,31.11
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:34:00,27.84,0.25,41.62,0.84,34.57
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:34:00,22.97,2.34,43.95,0.24,33.45
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:34:00,27.34,1.62,43.75,0.48,36.68
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:34:00,26.53,2.22,45.21,0.48,33.78
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:34:00,23.62,1.43,40.73,0.62,39.26
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:34:00,26.02,1.58,45.75,0.6,34.33
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:34:00,23.93,1.01,44.41,0.58,36.99
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:34:00,24.42,1.69,45.45,0.5,34.22
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:34:00,25.65,1.6,43.17,0.64,37.17
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:34:00,27.57,2.07,44.11,0.64,36.64
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:36:00,27.97,1.32,42.64,0.54,70.57
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:36:00,16.43,1.72,39.44,0.47,33.79
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:36:00,23.16,1.4,42.96,0.68,33.73
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:36:00,30.14,1.48,44.13,0.81,33.33
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:36:00,23.29,1.49,42.71,0.7,34.73
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:36:00,22.99,0.87,47.68,0.73,38.2
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:36:00,28.34,1.21,43.98,0.74,34.06
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:36:00,25.44,1.49,41.4,0.44,34.45
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:36:00,26.61,1.97,40.45,0.83,36.05
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:36:00,27.48,1.35,45.63,0.74,33.41
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:36:00,21.43,1.41,40.82,0.77,33.5
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:36:00,23.46,1.04,43.76,0.5,33.28
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:36:00,19.98,1.07,45.06,0.72,39.89
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:36:00,22.58,1.73,42.78,0.68,35.95
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:36:00,22.72,1.41,44.98,0.39,36.0
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:36:00,24.12,0.34,42.5,0.72,34.72
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:38:00,23.69,1.49,43.09,0.72,70.97
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:38:00,23.55,1.49,43.6,0.55,34.03
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:38:00,27.33,1.6,44.07,0.6,37.24
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:38:00,23.55,1.18,41.08,0.6,36.97
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:38:00,23.04,0.49,44.52,0.62,32.68
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:38:00,28.25,1.74,43.83,0.58,35.18
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:38:00,27.14,0.79,44.99,0.65,38.63
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:38:00,27.87,1.57,39.92,0.32,35.88
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:38:00,24.52,1.61,45.61,0.82,35.2
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:38:00,19.88,1.87,42.51,0.67,34.25
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:38:00,26.03,1.01,40.52,0.58,35.69
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:38:00,22.24,0.56,43.7,0.79,32.47
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:38:00,28.77,0.1,40.94,0.64,34.72
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:38:00,28.07,1.57,41.67,0.51,31.28
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:38:00,28.87,0.81,44.73,0.71,35.06
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:38:00,21.9,0.64,44.69,0.1,35.6
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:40:00,23.58,1.3,39.91,1.02,71.52
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:40:00,22.59,1.35,41.26,0.79,34.89
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:40:00,22.65,1.22,43.08,0.73,36.33
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:40:00,22.94,1.91,45.07,0.79,35.79
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:40:00,14.35,1.39,44.67,0.64,34.34
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:40:00,25.72,1.36,44.4,0.88,37.93
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:40:00,25.93,2.06,45.22,0.56,31.31
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:40:00,20.48,1.53,44.91,0.83,33.63
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:40:00,24.77,1.41,40.38,0.53,35.15
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:40:00,28.98,1.31,45.0,0.52,36.7
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:40:00,21.8,1.11,43.39,0.89,38.99
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:40:00,25.48,1.8,44.06,0.76,35.14
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:40:00,26.75,1.72,44.11,0.65,38.01
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:40:00,26.07,1.75,40.75,0.42,33.69
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:40:00,25.94,1.57,44.94,0.58,36.88
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:40:00,22.32,2.52,43.48,0.36,33.62
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:42:00,21.79,1.29,38.59,0.73,71.11
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:42:00,24.29,2.25,39.75,0.7,33.26
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:42:00,26.12,2.21,42.34,0.68,35.98
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:42:00,23.02,1.33,44.05,0.66,34.71
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:42:00,25.32,1.93,41.88,0.28,40.78
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:42:00,22.56,1.24,42.57,0.65,32.82
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:42:00,24.23,1.41,41.81,0.69,34.31
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:42:00,27.15,2.1,44.94,0.82,32.36
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:42:00,25.03,1.58,42.67,0.34,36.49
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:42:00,25.06,0.82,42.69,0.79,33.59
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:42:00,24.24,2.33,43.22,0.64,37.74
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:42:00,23.34,0.89,42.93,0.71,33.81
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:42:00,22.8,1.45,40.16,0.79,34.02
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:42:00,22.86,0.32,42.99,0.62,33.19
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:42:00,25.92,1.93,44.81,0.5,30.45
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:42:00,24.97,1.62,44.55,0.46,36.03
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:44:00,23.04,1.58,42.9,0.54,70.8
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:44:00,27.56,2.49,42.48,0.61,37.71
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:44:00,22.98,2.25,42.13,0.4,34.76
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:44:00,22.24,1.48,43.1,0.5,33.36
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:44:00,19.45,1.6,40.93,0.8,33.35
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:44:00,27.01,1.32,43.93,0.44,35.11
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:44:00,27.49,0.6,39.2,0.91,31.46
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:44:00,29.04,1.93,40.94,0.81,36.06
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:44:00,24.15,0.46,43.66,0.75,34.77
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:44:00,18.98,1.47,41.82,0.67,33.27
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:44:00,22.03,3.13,44.87,0.68,34.22
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:44:00,27.71,0.71,43.17,0.98,36.79
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:44:00,20.27,1.27,42.84,0.49,37.16
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:44:00,24.27,1.47,40.44,0.74,33.63
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:44:00,26.93,0.31,40.55,0.67,36.12
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:44:00,21.36,1.3,42.22,0.79,33.07
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:46:00,27.35,0.93,44.92,0.37,71.45
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:46:00,22.45,1.59,43.09,0.89,34.2
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:46:00,19.91,0.91,42.09,0.51,32.3
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:46:00,20.74,1.68,40.92,0.59,38.64
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:46:00,20.92,2.19,43.58,0.74,35.17
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:46:00,23.29,2.34,42.91,0.64,38.46
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:46:00,19.86,1.68,40.32,0.74,35.9
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:46:00,30.38,1.62,42.26,0.6,33.19
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:46:00,24.42,1.23,43.93,0.44,37.28
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:46:00,22.29,1.7,40.75,0.59,32.51
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:46:00,25.12,1.77,44.05,0.41,36.64
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:46:00,17.25,1.19,42.6,0.77,38.83
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:46:00,21.08,1.46,43.2,0.68,35.59
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:46:00,26.18,1.23,41.52,0.86,35.08
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:46:00,25.35,1.24,38.43,0.63,35.06
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:46:00,28.57,1.82,41.47,0.56,38.81
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:48:00,24.23,0.93,43.93,0.87,71.47
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:48:00,24.08,1.62,43.73,0.56,34.93
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:48:00,30.64,0.79,43.83,0.7,34.46
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:48:00,24.34,2.19,45.68,0.67,32.52
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:48:00,23.84,1.29,43.25,0.44,31.05
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:48:00,18.76,2.05,41.92,0.58,32.89
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:48:00,22.99,1.3,43.61,0.79,37.18
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:48:00,24.14,0.83,43.65,0.6,40.16
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:48:00,25.26,1.54,41.61,0.73,35.43
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:48:00,21.78,1.88,43.06,0.52,34.9
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:48:00,22.75,1.21,42.93,0.59,33.88
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:48:00,23.25,1.55,45.33,0.65,33.69
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:48:00,22.01,1.46,44.92,0.75,33.05
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:48:00,20.34,0.53,41.98,0.82,33.02
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:48:00,22.67,1.81,45.76,0.6,30.31
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:48:00,24.47,1.22,41.6,0.6,33.03
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:50:00,21.64,1.58,42.43,0.48,70.67
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:50:00,23.86,1.2,46.99,0.7,35.43
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:50:00,26.87,2.04,41.48,0.57,32.36
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:50:00,20.2,0.26,42.13,0.7,35.68
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:50:00,22.76,1.98,40.26,0.33,32.95
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:50:00,22.34,0.67,42.39,0.51,33.35
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:50:00,24.43,0.73,45.53,0.67,35.09
af9e1b91-5759-47e6-b0e2-2b5b494ef02b,2026-09-12T23:50:00,25.27,1.78,42.96,0.77,37.25
7e2aaa32-e289-4202-aa93-7e0df02795f7,2026-09-12T23:50:00,25.07,1.33,44.18,0.53,35.93
c5a3fb23-c801-4300-8a1a-ba7b0970ef9e,2026-09-12T23:50:00,25.39,1.63,41.47,0.81,37.18
de4a93e3-dbdf-4611-b9ff-6306599cd36c,2026-09-12T23:50:00,27.29,1.26,45.8,0.85,31.7
b09252b0-558a-4f09-9cb5-86a3a4453781,2026-09-12T23:50:00,32.31,0.64,43.99,0.6,34.94
793143cb-8813-4de1-9023-75c9e3c24f19,2026-09-12T23:50:00,22.08,2.15,40.73,0.69,35.95
4191fcf6-9e4d-4457-8114-6380a6a405a3,2026-09-12T23:50:00,25.0,2.08,43.16,0.87,32.83
a36db6aa-0928-497b-83d9-7afb08fd79b4,2026-09-12T23:50:00,16.7,0.67,39.36,0.72,31.38
773252a5-cf6d-4c04-b640-9a714e69e146,2026-09-12T23:50:00,25.14,0.94,42.7,0.61,37.23
4212d2bd-3964-48b4-b0e3-07bd0415b30a,2026-09-12T23:52:00,24.06,1.82,40.39,0.69,71.16
c0d1af12-6d86-4bb7-b100-eb9317bface3,2026-09-12T23:52:00,26.62,0.85,39.9,0.85,35.62
ab4ec270-e09c-416f-b2e1-ca57bca64108,2026-09-12T23:52:00,27.79,0.63,40.13,0.49,34.75
479271d0-7de0-44c6-83e1-a3d9addfee9c,2026-09-12T23:52:00,27.89,0.18,39.19,0.44,38.2
ed74dcd0-6258-40af-8e5e-a48f2aa88b63,2026-09-12T23:52:00,21.84,1.41,41.26,0.72,36.93
913e07b4-58fc-4422-ba27-1aaa68253a84,2026-09-12T23:52:00,24.53,1.0,39.9,0.57,35.37
351ad0d5-0a18-424f-8090-451baad96128,2026-09-12T23:52:00,26.52,1.11,42.17,0.61,34.86
